DateTime	Elapsed	PiezoValue	BucketFlip	BucketCount		
Wed Jul 20 20:49:00 2016	494995	22	0	6		
Wed Jul 20 20:49:00 2016	495001	25	0	6		
Wed Jul 20 20:49:00 2016	495007	7	0	6		
Wed Jul 20 20:49:00 2016	495013	25	0	6		
Wed Jul 20 20:49:00 2016	495019	27	0	6		
Wed Jul 20 20:49:00 2016	495025	27	0	6		
Wed Jul 20 20:49:00 2016	495031	24	0	6		
Wed Jul 20 20:49:00 2016	495037	24	0	6		
Wed Jul 20 20:49:00 2016	495043	25	0	6		
Wed Jul 20 20:49:00 2016	495049	25	0	6		
Wed Jul 20 20:49:00 2016	495055	22	0	6		
Wed Jul 20 20:49:00 2016	495061	24	0	6		
Wed Jul 20 20:49:00 2016	495067	31	0	6		
Wed Jul 20 20:49:00 2016	495073	23	0	6		
Wed Jul 20 20:49:00 2016	495079	23	0	6		
Wed Jul 20 20:49:00 2016	495085	22	0	6		
Wed Jul 20 20:49:00 2016	495091	22	0	6		
Wed Jul 20 20:49:00 2016	495097	25	0	6		
Wed Jul 20 20:49:00 2016	495103	23	0	6		
Wed Jul 20 20:49:01 2016	495109	22	0	6		
Wed Jul 20 20:49:01 2016	495115	25	0	6		
Wed Jul 20 20:49:01 2016	495121	26	0	6		
Wed Jul 20 20:49:01 2016	495127	20	0	6		
Wed Jul 20 20:49:01 2016	495133	25	0	6		
Wed Jul 20 20:49:01 2016	495139	25	0	6		
Wed Jul 20 20:49:01 2016	495145	23	0	6		
Wed Jul 20 20:49:01 2016	495151	22	0	6		
Wed Jul 20 20:49:01 2016	495157	22	0	6		
Wed Jul 20 20:49:01 2016	495163	12	0	6		
Wed Jul 20 20:49:01 2016	495169	24	0	6		
Wed Jul 20 20:49:01 2016	495175	25	0	6		
Wed Jul 20 20:49:01 2016	495181	24	0	6		
Wed Jul 20 20:49:01 2016	495187	23	0	6		
Wed Jul 20 20:49:01 2016	495193	22	0	6		
Wed Jul 20 20:49:01 2016	495199	23	0	6		
Wed Jul 20 20:49:01 2016	495205	25	0	6		
Wed Jul 20 20:49:01 2016	495211	22	0	6		
Wed Jul 20 20:49:01 2016	495217	22	0	6		
Wed Jul 20 20:49:01 2016	495223	21	0	6		
Wed Jul 20 20:49:01 2016	495229	24	0	6		
Wed Jul 20 20:49:01 2016	495235	24	0	6		
Wed Jul 20 20:49:01 2016	495241	21	0	6		
Wed Jul 20 20:49:01 2016	495247	22	0	6		
Wed Jul 20 20:49:01 2016	495253	27	0	6		
Wed Jul 20 20:49:01 2016	495259	25	0	6		
Wed Jul 20 20:49:01 2016	495265	21	0	6		
Wed Jul 20 20:49:01 2016	495271	22	0	6		
Wed Jul 20 20:49:01 2016	495277	24	0	6		
Wed Jul 20 20:49:01 2016	495283	24	0	6		
Wed Jul 20 20:49:01 2016	495289	24	0	6		
Wed Jul 20 20:49:01 2016	495295	22	0	6		
Wed Jul 20 20:49:01 2016	495301	24	1	7		
Wed Jul 20 20:49:01 2016	495307	21	1	7		
Wed Jul 20 20:49:01 2016	495313	21	1	7		
Wed Jul 20 20:49:01 2016	495319	23	1	7		
Wed Jul 20 20:49:01 2016	495325	23	1	7		
Wed Jul 20 20:49:01 2016	495331	20	1	7		
Wed Jul 20 20:49:01 2016	495337	23	1	7		
Wed Jul 20 20:49:01 2016	495343	22	1	7		
Wed Jul 20 20:49:01 2016	495349	24	1	7		
Wed Jul 20 20:49:01 2016	495355	26	1	7		
Wed Jul 20 20:49:01 2016	495361	24	0	7		
Wed Jul 20 20:49:01 2016	495367	23	0	7		
Wed Jul 20 20:49:01 2016	495373	20	0	7		
Wed Jul 20 20:49:01 2016	495379	21	0	7		
Wed Jul 20 20:49:01 2016	495385	21	0	7		
Wed Jul 20 20:49:01 2016	495391	21	0	7		
Wed Jul 20 20:49:01 2016	495397	22	0	7		
Wed Jul 20 20:49:01 2016	495403	26	0	7		
Wed Jul 20 20:49:01 2016	495409	21	0	7		
Wed Jul 20 20:49:01 2016	495415	20	0	7		
Wed Jul 20 20:49:01 2016	495421	20	0	7		
Wed Jul 20 20:49:01 2016	495427	21	0	7		
Wed Jul 20 20:49:01 2016	495433	20	0	7		
Wed Jul 20 20:49:01 2016	495439	20	0	7		
Wed Jul 20 20:49:01 2016	495445	18	0	7		
Wed Jul 20 20:49:01 2016	495451	20	0	7		
Wed Jul 20 20:49:01 2016	495457	26	0	7		
Wed Jul 20 20:49:01 2016	495463	25	0	7		
Wed Jul 20 20:49:01 2016	495469	22	0	7		
Wed Jul 20 20:49:01 2016	495475	22	0	7		
Wed Jul 20 20:49:01 2016	495481	22	0	7		
Wed Jul 20 20:49:01 2016	495487	12	0	7		
Wed Jul 20 20:49:01 2016	495493	21	0	7		
Wed Jul 20 20:49:01 2016	495499	20	0	7		
Wed Jul 20 20:49:01 2016	495505	24	0	7		
Wed Jul 20 20:49:01 2016	495511	26	0	7		
Wed Jul 20 20:49:01 2016	495517	25	0	7		
Wed Jul 20 20:49:01 2016	495523	32	0	7		
Wed Jul 20 20:49:01 2016	495529	24	0	7		
Wed Jul 20 20:49:01 2016	495535	23	0	7		
Wed Jul 20 20:49:01 2016	495541	23	0	7		
Wed Jul 20 20:49:01 2016	495547	22	0	7		
Wed Jul 20 20:49:01 2016	495553	21	0	7		
Wed Jul 20 20:49:01 2016	495559	20	0	7		
Wed Jul 20 20:49:01 2016	495565	24	0	7		
Wed Jul 20 20:49:01 2016	495571	22	0	7		
Wed Jul 20 20:49:01 2016	495577	21	0	7		
Wed Jul 20 20:49:01 2016	495583	22	0	7		
Wed Jul 20 20:49:01 2016	495589	21	0	7		
Wed Jul 20 20:49:01 2016	495595	19	0	7		
Wed Jul 20 20:49:01 2016	495601	22	0	7		
Wed Jul 20 20:49:01 2016	495607	27	0	7		
Wed Jul 20 20:49:01 2016	495613	28	0	7		
Wed Jul 20 20:49:01 2016	495619	21	0	7		
Wed Jul 20 20:49:01 2016	495625	21	0	7		
Wed Jul 20 20:49:01 2016	495631	19	0	7		
Wed Jul 20 20:49:01 2016	495637	19	0	7		
Wed Jul 20 20:49:01 2016	495643	25	0	7		
Wed Jul 20 20:49:01 2016	495649	21	0	7		
Wed Jul 20 20:49:01 2016	495655	20	0	7		
Wed Jul 20 20:49:01 2016	495661	21	0	7		
Wed Jul 20 20:49:01 2016	495667	18	0	7		
Wed Jul 20 20:49:01 2016	495673	23	0	7		
Wed Jul 20 20:49:01 2016	495679	22	0	7		
Wed Jul 20 20:49:01 2016	495685	20	0	7		
Wed Jul 20 20:49:01 2016	495691	19	0	7		
Wed Jul 20 20:49:01 2016	495697	20	0	7		
Wed Jul 20 20:49:01 2016	495703	21	0	7		
Wed Jul 20 20:49:01 2016	495709	18	0	7		
Wed Jul 20 20:49:01 2016	495715	23	0	7		
Wed Jul 20 20:49:01 2016	495721	27	0	7		
Wed Jul 20 20:49:01 2016	495727	25	0	7		
Wed Jul 20 20:49:01 2016	495733	25	0	7		
Wed Jul 20 20:49:01 2016	495739	22	0	7		
Wed Jul 20 20:49:01 2016	495745	23	0	7		
Wed Jul 20 20:49:01 2016	495751	24	0	7		
Wed Jul 20 20:49:01 2016	495757	21	0	7		
Wed Jul 20 20:49:01 2016	495763	21	0	7		
Wed Jul 20 20:49:01 2016	495769	23	0	7		
Wed Jul 20 20:49:01 2016	495775	22	0	7		
Wed Jul 20 20:49:01 2016	495781	21	0	7		
Wed Jul 20 20:49:01 2016	495787	21	0	7		
Wed Jul 20 20:49:01 2016	495793	21	0	7		
Wed Jul 20 20:49:01 2016	495799	21	0	7		
Wed Jul 20 20:49:01 2016	495805	21	0	7		
Wed Jul 20 20:49:01 2016	495811	21	0	7		
Wed Jul 20 20:49:01 2016	495817	20	0	7		
Wed Jul 20 20:49:01 2016	495823	20	0	7		
Wed Jul 20 20:49:01 2016	495829	21	0	7		
Wed Jul 20 20:49:01 2016	495835	22	0	7		
Wed Jul 20 20:49:01 2016	495841	29	0	7		
Wed Jul 20 20:49:01 2016	495847	18	0	7		
Wed Jul 20 20:49:01 2016	495853	17	0	7		
Wed Jul 20 20:49:01 2016	495859	19	0	7		
Wed Jul 20 20:49:01 2016	495865	26	0	7		
Wed Jul 20 20:49:01 2016	495871	18	0	7		
Wed Jul 20 20:49:01 2016	495877	19	0	7		
Wed Jul 20 20:49:01 2016	495883	17	0	7		
Wed Jul 20 20:49:01 2016	495889	19	0	7		
Wed Jul 20 20:49:01 2016	495895	23	0	7		
Wed Jul 20 20:49:01 2016	495901	24	0	7		
Wed Jul 20 20:49:01 2016	495907	20	0	7		
Wed Jul 20 20:49:01 2016	495913	15	0	7		
Wed Jul 20 20:49:01 2016	495919	21	0	7		
Wed Jul 20 20:49:01 2016	495925	19	0	7		
Wed Jul 20 20:49:01 2016	495931	22	0	7		
Wed Jul 20 20:49:01 2016	495937	20	0	7		
Wed Jul 20 20:49:01 2016	495943	21	0	7		
Wed Jul 20 20:49:01 2016	495949	23	0	7		
Wed Jul 20 20:49:01 2016	495955	25	0	7		
Wed Jul 20 20:49:01 2016	495961	21	0	7		
Wed Jul 20 20:49:01 2016	495967	20	0	7		
Wed Jul 20 20:49:01 2016	495973	22	0	7		
Wed Jul 20 20:49:01 2016	495979	19	0	7		
Wed Jul 20 20:49:01 2016	495985	20	0	7		
Wed Jul 20 20:49:01 2016	495991	20	0	7		
Wed Jul 20 20:49:01 2016	495997	21	0	7		
Wed Jul 20 20:49:01 2016	496003	20	0	7		
Wed Jul 20 20:49:01 2016	496009	19	0	7		
Wed Jul 20 20:49:01 2016	496015	20	0	7		
Wed Jul 20 20:49:01 2016	496021	23	0	7		
Wed Jul 20 20:49:01 2016	496027	17	0	7		
Wed Jul 20 20:49:01 2016	496033	25	0	7		
Wed Jul 20 20:49:01 2016	496039	22	0	7		
Wed Jul 20 20:49:01 2016	496045	20	0	7		
Wed Jul 20 20:49:01 2016	496051	7	0	7		
Wed Jul 20 20:49:01 2016	496057	28	0	7		
Wed Jul 20 20:49:01 2016	496063	26	0	7		
Wed Jul 20 20:49:01 2016	496069	23	0	7		
Wed Jul 20 20:49:01 2016	496075	22	0	7		
Wed Jul 20 20:49:01 2016	496081	26	0	7		
Wed Jul 20 20:49:01 2016	496087	25	0	7		
Wed Jul 20 20:49:01 2016	496093	23	0	7		
Wed Jul 20 20:49:01 2016	496099	24	0	7		
Wed Jul 20 20:49:01 2016	496105	27	0	7		
Wed Jul 20 20:49:02 2016	496111	26	0	7		
Wed Jul 20 20:49:02 2016	496117	24	0	7		
Wed Jul 20 20:49:02 2016	496123	24	0	7		
Wed Jul 20 20:49:02 2016	496129	23	0	7		
Wed Jul 20 20:49:02 2016	496135	28	0	7		
Wed Jul 20 20:49:02 2016	496141	24	0	7		
Wed Jul 20 20:49:02 2016	496147	23	0	7		
Wed Jul 20 20:49:02 2016	496153	24	0	7		
Wed Jul 20 20:49:02 2016	496159	24	0	7		
Wed Jul 20 20:49:02 2016	496165	23	0	7		
Wed Jul 20 20:49:02 2016	496171	21	0	7		
Wed Jul 20 20:49:02 2016	496177	20	0	7		
Wed Jul 20 20:49:02 2016	496183	20	0	7		
Wed Jul 20 20:49:02 2016	496189	20	0	7		
Wed Jul 20 20:49:02 2016	496195	21	0	7		
Wed Jul 20 20:49:02 2016	496201	23	0	7		
Wed Jul 20 20:49:02 2016	496207	23	0	7		
Wed Jul 20 20:49:02 2016	496213	20	0	7		
Wed Jul 20 20:49:02 2016	496219	23	0	7		
Wed Jul 20 20:49:02 2016	496225	22	0	7		
Wed Jul 20 20:49:02 2016	496231	21	0	7		
Wed Jul 20 20:49:02 2016	496237	22	0	7		
Wed Jul 20 20:49:02 2016	496243	24	0	7		
Wed Jul 20 20:49:02 2016	496249	31	0	7		
Wed Jul 20 20:49:02 2016	496255	21	0	7		
Wed Jul 20 20:49:02 2016	496261	21	0	7		
Wed Jul 20 20:49:02 2016	496267	19	0	7		
Wed Jul 20 20:49:02 2016	496273	22	0	7		
Wed Jul 20 20:49:02 2016	496279	18	0	7		
Wed Jul 20 20:49:02 2016	496285	21	0	7		
Wed Jul 20 20:49:02 2016	496291	31	0	7		
Wed Jul 20 20:49:02 2016	496297	29	0	7		
Wed Jul 20 20:49:02 2016	496303	25	0	7		
Wed Jul 20 20:49:02 2016	496309	25	0	7		
Wed Jul 20 20:49:02 2016	496315	24	0	7		
Wed Jul 20 20:49:02 2016	496321	23	0	7		
Wed Jul 20 20:49:02 2016	496327	25	0	7		
Wed Jul 20 20:49:02 2016	496333	24	0	7		
Wed Jul 20 20:49:02 2016	496339	21	0	7		
Wed Jul 20 20:49:02 2016	496345	21	0	7		
Wed Jul 20 20:49:02 2016	496351	22	0	7		
Wed Jul 20 20:49:02 2016	496357	25	0	7		
Wed Jul 20 20:49:02 2016	496363	21	0	7		
Wed Jul 20 20:49:02 2016	496369	28	0	7		
Wed Jul 20 20:49:02 2016	496375	22	0	7		
Wed Jul 20 20:49:02 2016	496381	21	0	7		
Wed Jul 20 20:49:02 2016	496387	20	0	7		
Wed Jul 20 20:49:02 2016	496393	21	0	7		
Wed Jul 20 20:49:02 2016	496399	23	0	7		
Wed Jul 20 20:49:02 2016	496405	21	0	7		
Wed Jul 20 20:49:02 2016	496411	22	0	7		
Wed Jul 20 20:49:02 2016	496417	24	0	7		
Wed Jul 20 20:49:02 2016	496423	22	0	7		
Wed Jul 20 20:49:02 2016	496429	20	0	7		
Wed Jul 20 20:49:02 2016	496435	21	0	7		
Wed Jul 20 20:49:02 2016	496441	21	0	7		
Wed Jul 20 20:49:02 2016	496447	22	0	7		
Wed Jul 20 20:49:02 2016	496453	19	0	7		
Wed Jul 20 20:49:02 2016	496459	0	0	7		
Wed Jul 20 20:49:02 2016	496465	20	0	7		
Wed Jul 20 20:49:02 2016	496471	27	0	7		
Wed Jul 20 20:49:02 2016	496477	27	0	7		
Wed Jul 20 20:49:02 2016	496483	26	0	7		
Wed Jul 20 20:49:02 2016	496489	24	0	7		
Wed Jul 20 20:49:02 2016	496495	25	0	7		
Wed Jul 20 20:49:02 2016	496501	21	0	7		
Wed Jul 20 20:49:02 2016	496507	25	0	7		
Wed Jul 20 20:49:02 2016	496513	15	0	7		
Wed Jul 20 20:49:02 2016	496519	25	0	7		
Wed Jul 20 20:49:02 2016	496525	25	0	7		
Wed Jul 20 20:49:02 2016	496531	27	0	7		
Wed Jul 20 20:49:02 2016	496537	23	0	7		
Wed Jul 20 20:49:02 2016	496543	24	0	7		
Wed Jul 20 20:49:02 2016	496549	26	0	7		
Wed Jul 20 20:49:02 2016	496555	23	0	7		
Wed Jul 20 20:49:02 2016	496561	26	0	7		
Wed Jul 20 20:49:02 2016	496567	26	0	7		
Wed Jul 20 20:49:02 2016	496573	24	0	7		
Wed Jul 20 20:49:02 2016	496579	25	0	7		
Wed Jul 20 20:49:02 2016	496585	22	0	7		
Wed Jul 20 20:49:02 2016	496591	22	0	7		
Wed Jul 20 20:49:02 2016	496597	23	0	7		
Wed Jul 20 20:49:02 2016	496603	23	0	7		
Wed Jul 20 20:49:02 2016	496609	23	0	7		
Wed Jul 20 20:49:02 2016	496615	23	0	7		
Wed Jul 20 20:49:02 2016	496621	24	0	7		
Wed Jul 20 20:49:02 2016	496627	23	0	7		
Wed Jul 20 20:49:02 2016	496633	18	0	7		
Wed Jul 20 20:49:02 2016	496639	27	0	7		
Wed Jul 20 20:49:02 2016	496645	28	0	7		
Wed Jul 20 20:49:02 2016	496651	28	0	7		
Wed Jul 20 20:49:02 2016	496657	21	0	7		
Wed Jul 20 20:49:02 2016	496663	25	0	7		
Wed Jul 20 20:49:02 2016	496669	23	0	7		
Wed Jul 20 20:49:02 2016	496675	23	0	7		
Wed Jul 20 20:49:02 2016	496681	22	0	7		
Wed Jul 20 20:49:02 2016	496687	22	0	7		
Wed Jul 20 20:49:02 2016	496693	27	0	7		
Wed Jul 20 20:49:02 2016	496699	27	0	7		
Wed Jul 20 20:49:02 2016	496705	28	0	7		
Wed Jul 20 20:49:02 2016	496711	25	0	7		
Wed Jul 20 20:49:02 2016	496717	25	0	7		
Wed Jul 20 20:49:02 2016	496723	27	0	7		
Wed Jul 20 20:49:02 2016	496729	25	0	7		
Wed Jul 20 20:49:02 2016	496735	24	0	7		
Wed Jul 20 20:49:02 2016	496741	24	0	7		
Wed Jul 20 20:49:02 2016	496747	24	0	7		
Wed Jul 20 20:49:02 2016	496753	26	0	7		
Wed Jul 20 20:49:02 2016	496759	26	0	7		
Wed Jul 20 20:49:02 2016	496765	23	0	7		
Wed Jul 20 20:49:02 2016	496771	25	0	7		
Wed Jul 20 20:49:02 2016	496777	24	0	7		
Wed Jul 20 20:49:02 2016	496783	25	0	7		
Wed Jul 20 20:49:02 2016	496789	29	0	7		
Wed Jul 20 20:49:02 2016	496795	28	0	7		
Wed Jul 20 20:49:02 2016	496801	24	0	7		
Wed Jul 20 20:49:02 2016	496807	27	0	7		
Wed Jul 20 20:49:02 2016	496813	24	0	7		
Wed Jul 20 20:49:02 2016	496819	21	0	7		
Wed Jul 20 20:49:02 2016	496825	22	0	7		
Wed Jul 20 20:49:02 2016	496831	23	0	7		
Wed Jul 20 20:49:02 2016	496837	21	0	7		
Wed Jul 20 20:49:02 2016	496843	21	0	7		
Wed Jul 20 20:49:02 2016	496849	21	0	7		
Wed Jul 20 20:49:02 2016	496855	23	0	7		
Wed Jul 20 20:49:02 2016	496861	23	0	7		
Wed Jul 20 20:49:02 2016	496867	27	0	7		
Wed Jul 20 20:49:02 2016	496873	22	0	7		
Wed Jul 20 20:49:02 2016	496879	21	0	7		
Wed Jul 20 20:49:02 2016	496885	25	0	7		
Wed Jul 20 20:49:02 2016	496891	23	0	7		
Wed Jul 20 20:49:02 2016	496897	22	0	7		
Wed Jul 20 20:49:02 2016	496903	20	0	7		
Wed Jul 20 20:49:02 2016	496909	21	0	7		
Wed Jul 20 20:49:02 2016	496915	21	0	7		
Wed Jul 20 20:49:02 2016	496921	21	0	7		
Wed Jul 20 20:49:02 2016	496927	22	0	7		
Wed Jul 20 20:49:02 2016	496933	20	0	7		
Wed Jul 20 20:49:02 2016	496939	20	0	7		
Wed Jul 20 20:49:02 2016	496945	28	0	7		
Wed Jul 20 20:49:02 2016	496951	21	0	7		
Wed Jul 20 20:49:02 2016	496957	24	0	7		
Wed Jul 20 20:49:02 2016	496963	21	0	7		
Wed Jul 20 20:49:02 2016	496969	23	0	7		
Wed Jul 20 20:49:02 2016	496975	24	0	7		
Wed Jul 20 20:49:02 2016	496981	22	0	7		
Wed Jul 20 20:49:02 2016	496987	22	0	7		
Wed Jul 20 20:49:02 2016	496993	23	0	7		
Wed Jul 20 20:49:02 2016	496999	20	0	7		
Wed Jul 20 20:49:02 2016	497005	23	0	7		
Wed Jul 20 20:49:02 2016	497011	23	0	7		
Wed Jul 20 20:49:02 2016	497017	1	0	7		
Wed Jul 20 20:49:02 2016	497023	28	0	7		
Wed Jul 20 20:49:02 2016	497029	25	0	7		
Wed Jul 20 20:49:02 2016	497035	24	0	7		
Wed Jul 20 20:49:02 2016	497041	23	0	7		
Wed Jul 20 20:49:02 2016	497047	25	0	7		
Wed Jul 20 20:49:02 2016	497053	21	0	7		
Wed Jul 20 20:49:02 2016	497059	22	0	7		
Wed Jul 20 20:49:02 2016	497065	21	0	7		
Wed Jul 20 20:49:02 2016	497071	22	0	7		
Wed Jul 20 20:49:02 2016	497077	20	0	7		
Wed Jul 20 20:49:02 2016	497083	21	0	7		
Wed Jul 20 20:49:02 2016	497089	21	0	7		
Wed Jul 20 20:49:02 2016	497095	23	0	7		
Wed Jul 20 20:49:02 2016	497101	0	0	7		
Wed Jul 20 20:49:03 2016	497107	26	0	7		
Wed Jul 20 20:49:03 2016	497113	26	0	7		
Wed Jul 20 20:49:03 2016	497119	22	0	7		
Wed Jul 20 20:49:03 2016	497125	28	0	7		
Wed Jul 20 20:49:03 2016	497131	28	0	7		
Wed Jul 20 20:49:03 2016	497137	24	0	7		
Wed Jul 20 20:49:03 2016	497143	24	0	7		
Wed Jul 20 20:49:03 2016	497149	23	0	7		
Wed Jul 20 20:49:03 2016	497155	25	0	7		
Wed Jul 20 20:49:03 2016	497161	24	0	7		
Wed Jul 20 20:49:03 2016	497167	24	0	7		
Wed Jul 20 20:49:03 2016	497173	21	0	7		
Wed Jul 20 20:49:03 2016	497179	21	0	7		
Wed Jul 20 20:49:03 2016	497185	22	0	7		
Wed Jul 20 20:49:03 2016	497191	23	0	7		
Wed Jul 20 20:49:03 2016	497197	22	0	7		
Wed Jul 20 20:49:03 2016	497203	23	0	7		
Wed Jul 20 20:49:03 2016	497209	26	0	7		
Wed Jul 20 20:49:03 2016	497215	26	0	7		
Wed Jul 20 20:49:03 2016	497221	25	0	7		
Wed Jul 20 20:49:03 2016	497227	25	0	7		
Wed Jul 20 20:49:03 2016	497233	22	0	7		
Wed Jul 20 20:49:03 2016	497239	25	0	7		
Wed Jul 20 20:49:03 2016	497245	23	0	7		
Wed Jul 20 20:49:03 2016	497251	23	0	7		
Wed Jul 20 20:49:03 2016	497257	22	0	7		
Wed Jul 20 20:49:03 2016	497263	22	0	7		
Wed Jul 20 20:49:03 2016	497269	22	0	7		
Wed Jul 20 20:49:03 2016	497275	23	0	7		
Wed Jul 20 20:49:03 2016	497281	22	0	7		
Wed Jul 20 20:49:03 2016	497287	21	0	7		
Wed Jul 20 20:49:03 2016	497293	21	0	7		
Wed Jul 20 20:49:03 2016	497299	4	0	7		
Wed Jul 20 20:49:03 2016	497305	29	0	7		
Wed Jul 20 20:49:03 2016	497311	20	0	7		
Wed Jul 20 20:49:03 2016	497317	24	0	7		
Wed Jul 20 20:49:03 2016	497323	21	0	7		
Wed Jul 20 20:49:03 2016	497329	22	0	7		
Wed Jul 20 20:49:03 2016	497335	22	0	7		
Wed Jul 20 20:49:03 2016	497341	22	0	7		
Wed Jul 20 20:49:03 2016	497347	20	0	7		
Wed Jul 20 20:49:03 2016	497353	21	0	7		
Wed Jul 20 20:49:03 2016	497359	17	0	7		
Wed Jul 20 20:49:03 2016	497365	24	0	7		
Wed Jul 20 20:49:03 2016	497371	29	0	7		
Wed Jul 20 20:49:03 2016	497377	23	0	7		
Wed Jul 20 20:49:03 2016	497383	22	0	7		
Wed Jul 20 20:49:03 2016	497389	23	0	7		
Wed Jul 20 20:49:03 2016	497395	22	0	7		
Wed Jul 20 20:49:03 2016	497401	24	0	7		
Wed Jul 20 20:49:03 2016	497407	22	0	7		
Wed Jul 20 20:49:03 2016	497413	24	0	7		
Wed Jul 20 20:49:03 2016	497419	23	0	7		
Wed Jul 20 20:49:03 2016	497425	23	0	7		
Wed Jul 20 20:49:03 2016	497431	23	0	7		
Wed Jul 20 20:49:03 2016	497437	23	0	7		
Wed Jul 20 20:49:03 2016	497443	21	0	7		
Wed Jul 20 20:49:03 2016	497449	22	0	7		
Wed Jul 20 20:49:03 2016	497455	22	0	7		
Wed Jul 20 20:49:03 2016	497461	20	0	7		
Wed Jul 20 20:49:03 2016	497467	20	0	7		
Wed Jul 20 20:49:03 2016	497473	20	0	7		
Wed Jul 20 20:49:03 2016	497479	22	0	7		
Wed Jul 20 20:49:03 2016	497485	21	0	7		
Wed Jul 20 20:49:03 2016	497491	22	1	8		
Wed Jul 20 20:49:03 2016	497497	20	1	8		
Wed Jul 20 20:49:03 2016	497503	21	1	8		
Wed Jul 20 20:49:03 2016	497509	20	1	8		
Wed Jul 20 20:49:03 2016	497515	20	1	8		
Wed Jul 20 20:49:03 2016	497521	20	1	8		
Wed Jul 20 20:49:03 2016	497527	24	1	8		
Wed Jul 20 20:49:03 2016	497533	23	1	8		
Wed Jul 20 20:49:03 2016	497539	21	0	8		
Wed Jul 20 20:49:03 2016	497545	25	0	8		
Wed Jul 20 20:49:03 2016	497551	23	0	8		
Wed Jul 20 20:49:03 2016	497557	21	0	8		
Wed Jul 20 20:49:03 2016	497563	21	0	8		
Wed Jul 20 20:49:03 2016	497569	24	0	8		
Wed Jul 20 20:49:03 2016	497575	21	0	8		
Wed Jul 20 20:49:03 2016	497581	22	0	8		
Wed Jul 20 20:49:03 2016	497587	23	0	8		
Wed Jul 20 20:49:03 2016	497593	20	0	8		
Wed Jul 20 20:49:03 2016	497599	28	0	8		
Wed Jul 20 20:49:03 2016	497605	17	0	8		
Wed Jul 20 20:49:03 2016	497611	22	0	8		
Wed Jul 20 20:49:03 2016	497617	22	0	8		
Wed Jul 20 20:49:03 2016	497623	21	0	8		
Wed Jul 20 20:49:03 2016	497629	21	0	8		
Wed Jul 20 20:49:03 2016	497635	20	0	8		
Wed Jul 20 20:49:03 2016	497641	21	0	8		
Wed Jul 20 20:49:03 2016	497647	21	0	8		
Wed Jul 20 20:49:03 2016	497653	21	0	8		
Wed Jul 20 20:49:03 2016	497659	21	0	8		
Wed Jul 20 20:49:03 2016	497665	21	0	8		
Wed Jul 20 20:49:03 2016	497671	24	0	8		
Wed Jul 20 20:49:03 2016	497677	23	0	8		
Wed Jul 20 20:49:03 2016	497683	19	0	8		
Wed Jul 20 20:49:03 2016	497689	19	0	8		
Wed Jul 20 20:49:03 2016	497695	21	0	8		
Wed Jul 20 20:49:03 2016	497701	20	0	8		
Wed Jul 20 20:49:03 2016	497707	19	0	8		
Wed Jul 20 20:49:03 2016	497713	0	0	8		
Wed Jul 20 20:49:03 2016	497719	22	0	8		
Wed Jul 20 20:49:03 2016	497725	25	0	8		
Wed Jul 20 20:49:03 2016	497731	26	0	8		
Wed Jul 20 20:49:03 2016	497737	24	0	8		
Wed Jul 20 20:49:03 2016	497743	22	0	8		
Wed Jul 20 20:49:03 2016	497749	23	0	8		
Wed Jul 20 20:49:03 2016	497755	21	0	8		
Wed Jul 20 20:49:03 2016	497761	19	0	8		
Wed Jul 20 20:49:03 2016	497767	21	0	8		
Wed Jul 20 20:49:03 2016	497773	24	0	8		
Wed Jul 20 20:49:03 2016	497779	24	0	8		
Wed Jul 20 20:49:03 2016	497785	25	0	8		
Wed Jul 20 20:49:03 2016	497791	22	0	8		
Wed Jul 20 20:49:03 2016	497797	23	0	8		
Wed Jul 20 20:49:03 2016	497803	21	0	8		
Wed Jul 20 20:49:03 2016	497809	23	0	8		
Wed Jul 20 20:49:03 2016	497815	26	0	8		
Wed Jul 20 20:49:03 2016	497821	21	0	8		
Wed Jul 20 20:49:03 2016	497827	23	0	8		
Wed Jul 20 20:49:03 2016	497833	24	0	8		
Wed Jul 20 20:49:03 2016	497839	21	0	8		
Wed Jul 20 20:49:03 2016	497845	22	0	8		
Wed Jul 20 20:49:03 2016	497851	22	0	8		
Wed Jul 20 20:49:03 2016	497857	21	0	8		
Wed Jul 20 20:49:03 2016	497863	22	0	8		
Wed Jul 20 20:49:03 2016	497869	18	0	8		
Wed Jul 20 20:49:03 2016	497875	22	0	8		
Wed Jul 20 20:49:03 2016	497881	20	0	8		
Wed Jul 20 20:49:03 2016	497887	20	0	8		
Wed Jul 20 20:49:03 2016	497893	21	0	8		
Wed Jul 20 20:49:03 2016	497899	21	0	8		
Wed Jul 20 20:49:03 2016	497905	22	0	8		
Wed Jul 20 20:49:03 2016	497911	22	0	8		
Wed Jul 20 20:49:03 2016	497917	21	0	8		
Wed Jul 20 20:49:03 2016	497923	21	0	8		
Wed Jul 20 20:49:03 2016	497929	22	0	8		
Wed Jul 20 20:49:03 2016	497935	22	0	8		
Wed Jul 20 20:49:03 2016	497941	24	0	8		
Wed Jul 20 20:49:03 2016	497947	23	0	8		
Wed Jul 20 20:49:03 2016	497953	21	0	8		
Wed Jul 20 20:49:03 2016	497959	23	0	8		
Wed Jul 20 20:49:03 2016	497965	20	0	8		
Wed Jul 20 20:49:03 2016	497971	18	0	8		
Wed Jul 20 20:49:03 2016	497977	20	0	8		
