DateTime	Elapsed	PiezoValue	BucketFlip	BucketCount			"Definitely ignore first flip, possibly ignore second. "
Mon Jul 25 22:37:54 2016	204020	12	0	12			
Mon Jul 25 22:37:54 2016	204026	12	0	12			
Mon Jul 25 22:37:54 2016	204032	13	0	12			
Mon Jul 25 22:37:54 2016	204038	12	0	12			
Mon Jul 25 22:37:54 2016	204044	12	0	12			
Mon Jul 25 22:37:54 2016	204050	13	0	12			
Mon Jul 25 22:37:54 2016	204056	12	0	12			
Mon Jul 25 22:37:54 2016	204062	11	0	12			
Mon Jul 25 22:37:54 2016	204068	12	0	12			
Mon Jul 25 22:37:54 2016	204074	12	0	12			
Mon Jul 25 22:37:54 2016	204080	11	0	12			
Mon Jul 25 22:37:54 2016	204086	11	0	12			
Mon Jul 25 22:37:54 2016	204092	13	0	12			
Mon Jul 25 22:37:54 2016	204098	12	0	12			
Mon Jul 25 22:37:54 2016	204104	12	0	12			
Mon Jul 25 22:37:54 2016	204110	12	0	12			
Mon Jul 25 22:37:54 2016	204116	12	0	12			
Mon Jul 25 22:37:54 2016	204122	12	0	12			
Mon Jul 25 22:37:54 2016	204128	12	0	12			
Mon Jul 25 22:37:54 2016	204134	12	0	12			
Mon Jul 25 22:37:54 2016	204140	11	0	12			
Mon Jul 25 22:37:54 2016	204146	12	0	12			
Mon Jul 25 22:37:54 2016	204152	12	0	12			
Mon Jul 25 22:37:54 2016	204158	12	0	12			
Mon Jul 25 22:37:54 2016	204164	12	0	12			
Mon Jul 25 22:37:54 2016	204170	11	0	12			
Mon Jul 25 22:37:54 2016	204176	11	0	12			
Mon Jul 25 22:37:54 2016	204182	11	0	12			
Mon Jul 25 22:37:54 2016	204188	11	0	12			
Mon Jul 25 22:37:54 2016	204194	12	0	12			
Mon Jul 25 22:37:54 2016	204200	13	0	12			
Mon Jul 25 22:37:54 2016	204206	11	0	12			
Mon Jul 25 22:37:54 2016	204212	13	0	12			
Mon Jul 25 22:37:55 2016	204218	12	0	12			
Mon Jul 25 22:37:55 2016	204224	12	0	12			
Mon Jul 25 22:37:55 2016	204230	12	0	12			
Mon Jul 25 22:37:55 2016	204236	11	0	12			
Mon Jul 25 22:37:55 2016	204242	12	0	12			
Mon Jul 25 22:37:55 2016	204248	12	0	12			
Mon Jul 25 22:37:55 2016	204254	11	0	12			
Mon Jul 25 22:37:55 2016	204260	11	0	12			
Mon Jul 25 22:37:55 2016	204266	12	0	12			
Mon Jul 25 22:37:55 2016	204272	11	0	12			
Mon Jul 25 22:37:55 2016	204278	13	0	12			
Mon Jul 25 22:37:55 2016	204284	11	0	12			
Mon Jul 25 22:37:55 2016	204290	12	0	12			
Mon Jul 25 22:37:55 2016	204296	11	0	12			
Mon Jul 25 22:37:55 2016	204302	12	0	12			
Mon Jul 25 22:37:55 2016	204308	12	0	12			
Mon Jul 25 22:37:55 2016	204314	12	0	12			
Mon Jul 25 22:37:55 2016	204320	11	0	12			
Mon Jul 25 22:37:55 2016	204326	12	0	12			
Mon Jul 25 22:37:55 2016	204332	12	0	12			
Mon Jul 25 22:37:55 2016	204338	11	0	12			
Mon Jul 25 22:37:55 2016	204344	11	0	12			
Mon Jul 25 22:37:55 2016	204350	11	0	12			
Mon Jul 25 22:37:55 2016	204356	12	0	12			
Mon Jul 25 22:37:55 2016	204362	11	0	12			
Mon Jul 25 22:37:55 2016	204368	12	0	12			
Mon Jul 25 22:37:55 2016	204374	12	0	12			
Mon Jul 25 22:37:55 2016	204380	13	0	12			
Mon Jul 25 22:37:55 2016	204386	11	0	12			
Mon Jul 25 22:37:55 2016	204392	12	0	12			
Mon Jul 25 22:37:55 2016	204398	12	0	12			
Mon Jul 25 22:37:55 2016	204404	13	0	12			
Mon Jul 25 22:37:55 2016	204410	13	0	12			
Mon Jul 25 22:37:55 2016	204416	11	0	12			
Mon Jul 25 22:37:55 2016	204422	12	0	12			
Mon Jul 25 22:37:55 2016	204428	12	0	12			
Mon Jul 25 22:37:55 2016	204434	12	0	12			
Mon Jul 25 22:37:55 2016	204440	12	0	12			
Mon Jul 25 22:37:55 2016	204446	13	0	12			
Mon Jul 25 22:37:55 2016	204452	12	0	12			
Mon Jul 25 22:37:55 2016	204458	11	0	12			
Mon Jul 25 22:37:55 2016	204464	12	0	12			
Mon Jul 25 22:37:55 2016	204470	12	0	12			
Mon Jul 25 22:37:55 2016	204476	12	0	12			
Mon Jul 25 22:37:55 2016	204482	12	0	12			
Mon Jul 25 22:37:55 2016	204488	11	0	12			
Mon Jul 25 22:37:55 2016	204494	12	0	12			
Mon Jul 25 22:37:55 2016	204500	12	0	12			
Mon Jul 25 22:37:55 2016	204506	12	0	12			
Mon Jul 25 22:37:55 2016	204512	12	0	12			
Mon Jul 25 22:37:55 2016	204518	12	0	12			
Mon Jul 25 22:37:55 2016	204524	12	0	12			
Mon Jul 25 22:37:55 2016	204530	12	0	12			
Mon Jul 25 22:37:55 2016	204536	11	0	12			
Mon Jul 25 22:37:55 2016	204542	12	0	12			
Mon Jul 25 22:37:55 2016	204548	12	0	12			
Mon Jul 25 22:37:55 2016	204554	12	0	12			
Mon Jul 25 22:37:55 2016	204560	12	0	12			
Mon Jul 25 22:37:55 2016	204566	12	0	12			
Mon Jul 25 22:37:55 2016	204572	12	0	12			
Mon Jul 25 22:37:55 2016	204578	12	0	12			
Mon Jul 25 22:37:55 2016	204584	11	0	12			
Mon Jul 25 22:37:55 2016	204590	13	0	12			
Mon Jul 25 22:37:55 2016	204596	12	0	12			
Mon Jul 25 22:37:55 2016	204602	12	0	12			
Mon Jul 25 22:37:55 2016	204608	12	0	12			
Mon Jul 25 22:37:55 2016	204614	12	0	12			
Mon Jul 25 22:37:55 2016	204620	12	0	12			
Mon Jul 25 22:37:55 2016	204626	13	0	12			
Mon Jul 25 22:37:55 2016	204632	11	0	12			
Mon Jul 25 22:37:55 2016	204638	12	0	12			
Mon Jul 25 22:37:55 2016	204644	13	0	12			
Mon Jul 25 22:37:55 2016	204650	11	0	12			
Mon Jul 25 22:37:55 2016	204656	13	0	12			
Mon Jul 25 22:37:55 2016	204662	12	0	12			
Mon Jul 25 22:37:55 2016	204668	13	0	12			
Mon Jul 25 22:37:55 2016	204674	12	0	12			
Mon Jul 25 22:37:55 2016	204680	12	0	12			
Mon Jul 25 22:37:55 2016	204686	12	0	12			
Mon Jul 25 22:37:55 2016	204692	11	0	12			
Mon Jul 25 22:37:55 2016	204698	13	0	12			
Mon Jul 25 22:37:55 2016	204704	13	0	12			
Mon Jul 25 22:37:55 2016	204710	11	0	12			
Mon Jul 25 22:37:55 2016	204716	12	0	12			
Mon Jul 25 22:37:55 2016	204722	12	0	12			
Mon Jul 25 22:37:55 2016	204728	12	0	12			
Mon Jul 25 22:37:55 2016	204734	12	0	12			
Mon Jul 25 22:37:55 2016	204740	11	0	12			
Mon Jul 25 22:37:55 2016	204746	12	0	12			
Mon Jul 25 22:37:55 2016	204752	12	0	12			
Mon Jul 25 22:37:55 2016	204758	12	0	12			
Mon Jul 25 22:37:55 2016	204764	11	0	12			
Mon Jul 25 22:37:55 2016	204770	12	0	12			
Mon Jul 25 22:37:55 2016	204776	12	0	12			
Mon Jul 25 22:37:55 2016	204782	12	0	12			
Mon Jul 25 22:37:55 2016	204788	12	0	12			
Mon Jul 25 22:37:55 2016	204794	12	0	12			
Mon Jul 25 22:37:55 2016	204800	12	0	12			
Mon Jul 25 22:37:55 2016	204806	12	0	12			
Mon Jul 25 22:37:55 2016	204812	12	0	12			
Mon Jul 25 22:37:55 2016	204818	13	0	12			
Mon Jul 25 22:37:55 2016	204824	12	0	12			
Mon Jul 25 22:37:55 2016	204830	12	0	12			
Mon Jul 25 22:37:55 2016	204836	12	0	12			
Mon Jul 25 22:37:55 2016	204842	12	0	12			
Mon Jul 25 22:37:55 2016	204848	12	0	12			
Mon Jul 25 22:37:55 2016	204854	12	0	12			
Mon Jul 25 22:37:55 2016	204860	11	0	12			
Mon Jul 25 22:37:55 2016	204866	11	0	12			
Mon Jul 25 22:37:55 2016	204872	13	0	12			
Mon Jul 25 22:37:55 2016	204878	11	0	12			
Mon Jul 25 22:37:55 2016	204884	12	0	12			
Mon Jul 25 22:37:55 2016	204890	13	0	12			
Mon Jul 25 22:37:55 2016	204896	12	0	12			
Mon Jul 25 22:37:55 2016	204902	13	0	12			
Mon Jul 25 22:37:55 2016	204908	12	0	12			
Mon Jul 25 22:37:55 2016	204914	12	0	12			
Mon Jul 25 22:37:55 2016	204920	11	0	12			
Mon Jul 25 22:37:55 2016	204926	12	0	12			
Mon Jul 25 22:37:55 2016	204932	12	0	12			
Mon Jul 25 22:37:55 2016	204938	11	0	12			
Mon Jul 25 22:37:55 2016	204944	12	0	12			
Mon Jul 25 22:37:55 2016	204950	12	0	12			
Mon Jul 25 22:37:55 2016	204956	13	0	12			
Mon Jul 25 22:37:55 2016	204962	12	0	12			
Mon Jul 25 22:37:55 2016	204968	11	0	12			
Mon Jul 25 22:37:55 2016	204974	11	0	12			
Mon Jul 25 22:37:55 2016	204980	11	0	12			
Mon Jul 25 22:37:55 2016	204986	12	0	12			
Mon Jul 25 22:37:55 2016	204992	12	0	12			
Mon Jul 25 22:37:55 2016	204998	12	0	12			
Mon Jul 25 22:37:55 2016	205004	12	0	12			
Mon Jul 25 22:37:55 2016	205010	13	0	12			
Mon Jul 25 22:37:55 2016	205016	13	0	12			
Mon Jul 25 22:37:55 2016	205022	11	0	12			
Mon Jul 25 22:37:55 2016	205028	12	0	12			
Mon Jul 25 22:37:55 2016	205034	12	0	12			
Mon Jul 25 22:37:55 2016	205040	12	0	12			
Mon Jul 25 22:37:55 2016	205046	13	0	12			
Mon Jul 25 22:37:55 2016	205052	12	0	12			
Mon Jul 25 22:37:55 2016	205058	11	0	12			
Mon Jul 25 22:37:55 2016	205064	12	0	12			
Mon Jul 25 22:37:55 2016	205070	13	0	12			
Mon Jul 25 22:37:55 2016	205076	13	1	13			
Mon Jul 25 22:37:55 2016	205082	13	1	13			
Mon Jul 25 22:37:55 2016	205088	12	1	13			
Mon Jul 25 22:37:55 2016	205094	13	1	13			
Mon Jul 25 22:37:55 2016	205100	12	1	13			
Mon Jul 25 22:37:55 2016	205106	12	1	13			
Mon Jul 25 22:37:55 2016	205112	12	1	13			
Mon Jul 25 22:37:55 2016	205118	12	1	13			
Mon Jul 25 22:37:55 2016	205124	13	1	13			
Mon Jul 25 22:37:55 2016	205130	11	0	13			
Mon Jul 25 22:37:55 2016	205136	12	0	13			
Mon Jul 25 22:37:55 2016	205142	12	0	13			
Mon Jul 25 22:37:55 2016	205148	12	0	13			
Mon Jul 25 22:37:55 2016	205154	13	0	13			
Mon Jul 25 22:37:55 2016	205160	11	0	13			
Mon Jul 25 22:37:55 2016	205166	13	0	13			
Mon Jul 25 22:37:55 2016	205172	12	0	13			
Mon Jul 25 22:37:55 2016	205178	11	0	13			
Mon Jul 25 22:37:55 2016	205184	13	0	13			
Mon Jul 25 22:37:55 2016	205190	13	0	13			
Mon Jul 25 22:37:55 2016	205196	12	0	13			
Mon Jul 25 22:37:55 2016	205202	12	0	13			
Mon Jul 25 22:37:55 2016	205208	11	0	13			
Mon Jul 25 22:37:56 2016	205214	12	0	13			
Mon Jul 25 22:37:56 2016	205220	13	0	13			
Mon Jul 25 22:37:56 2016	205226	13	0	13			
Mon Jul 25 22:37:56 2016	205232	12	0	13			
Mon Jul 25 22:37:56 2016	205238	11	0	13			
Mon Jul 25 22:37:56 2016	205244	11	0	13			
Mon Jul 25 22:37:56 2016	205250	12	0	13			
Mon Jul 25 22:37:56 2016	205256	11	0	13			
Mon Jul 25 22:37:56 2016	205262	12	0	13			
Mon Jul 25 22:37:56 2016	205268	13	0	13			
Mon Jul 25 22:37:56 2016	205274	12	0	13			
Mon Jul 25 22:37:56 2016	205280	13	0	13			
Mon Jul 25 22:37:56 2016	205286	12	0	13			
Mon Jul 25 22:37:56 2016	205292	13	0	13			
Mon Jul 25 22:37:56 2016	205298	13	0	13			
Mon Jul 25 22:37:56 2016	205304	11	0	13			
Mon Jul 25 22:37:56 2016	205310	12	0	13			
Mon Jul 25 22:37:56 2016	205316	12	0	13			
Mon Jul 25 22:37:56 2016	205322	12	0	13			
Mon Jul 25 22:37:56 2016	205328	12	0	13			
Mon Jul 25 22:37:56 2016	205334	12	0	13			
Mon Jul 25 22:37:56 2016	205340	12	0	13			
Mon Jul 25 22:37:56 2016	205346	13	0	13			
Mon Jul 25 22:37:56 2016	205352	12	0	13			
Mon Jul 25 22:37:56 2016	205358	12	0	13			
Mon Jul 25 22:37:56 2016	205364	14	0	13			
Mon Jul 25 22:37:56 2016	205370	12	0	13			
Mon Jul 25 22:37:56 2016	205376	12	0	13			
Mon Jul 25 22:37:56 2016	205382	12	0	13			
Mon Jul 25 22:37:56 2016	205388	13	0	13			
Mon Jul 25 22:37:56 2016	205394	12	0	13			
Mon Jul 25 22:37:56 2016	205400	13	0	13			
Mon Jul 25 22:37:56 2016	205406	12	0	13			
Mon Jul 25 22:37:56 2016	205412	12	0	13			
Mon Jul 25 22:37:56 2016	205418	12	0	13			
Mon Jul 25 22:37:56 2016	205424	12	0	13			
Mon Jul 25 22:37:56 2016	205430	12	0	13			
Mon Jul 25 22:37:56 2016	205436	11	0	13			
Mon Jul 25 22:37:56 2016	205442	13	0	13			
Mon Jul 25 22:37:56 2016	205448	11	0	13			
Mon Jul 25 22:37:56 2016	205454	11	0	13			
Mon Jul 25 22:37:56 2016	205460	12	0	13			
Mon Jul 25 22:37:56 2016	205466	13	0	13			
Mon Jul 25 22:37:56 2016	205472	12	0	13			
Mon Jul 25 22:37:56 2016	205478	12	0	13			
Mon Jul 25 22:37:56 2016	205484	12	0	13			
Mon Jul 25 22:37:56 2016	205490	11	0	13			
Mon Jul 25 22:37:56 2016	205496	12	0	13			
Mon Jul 25 22:37:56 2016	205502	12	0	13			
Mon Jul 25 22:37:56 2016	205508	11	0	13			
Mon Jul 25 22:37:56 2016	205514	12	0	13			
Mon Jul 25 22:37:56 2016	205520	12	0	13			
Mon Jul 25 22:37:56 2016	205526	12	0	13			
Mon Jul 25 22:37:56 2016	205532	12	0	13			
Mon Jul 25 22:37:56 2016	205538	11	0	13			
Mon Jul 25 22:37:56 2016	205544	11	0	13			
Mon Jul 25 22:37:56 2016	205550	11	0	13			
Mon Jul 25 22:37:56 2016	205556	12	0	13			
Mon Jul 25 22:37:56 2016	205562	11	0	13			
Mon Jul 25 22:37:56 2016	205568	13	0	13			
Mon Jul 25 22:37:56 2016	205574	12	0	13			
Mon Jul 25 22:37:56 2016	205580	13	0	13			
Mon Jul 25 22:37:56 2016	205586	12	0	13			
Mon Jul 25 22:37:56 2016	205592	11	0	13			
Mon Jul 25 22:37:56 2016	205598	12	0	13			
Mon Jul 25 22:37:56 2016	205604	11	0	13			
Mon Jul 25 22:37:56 2016	205610	12	0	13			
Mon Jul 25 22:37:56 2016	205616	12	0	13			
Mon Jul 25 22:37:56 2016	205622	12	0	13			
Mon Jul 25 22:37:56 2016	205628	12	0	13			
Mon Jul 25 22:37:56 2016	205634	11	0	13			
Mon Jul 25 22:37:56 2016	205640	11	0	13			
Mon Jul 25 22:37:56 2016	205646	12	0	13			
Mon Jul 25 22:37:56 2016	205652	12	0	13			
Mon Jul 25 22:37:56 2016	205658	11	0	13			
Mon Jul 25 22:37:56 2016	205664	12	0	13			
Mon Jul 25 22:37:56 2016	205670	11	0	13			
Mon Jul 25 22:37:56 2016	205676	12	0	13			
Mon Jul 25 22:37:56 2016	205682	12	0	13			
Mon Jul 25 22:37:56 2016	205688	12	0	13			
Mon Jul 25 22:37:56 2016	205694	11	0	13			
Mon Jul 25 22:37:56 2016	205700	11	0	13			
Mon Jul 25 22:37:56 2016	205706	11	0	13			
Mon Jul 25 22:37:56 2016	205712	12	0	13			
Mon Jul 25 22:37:56 2016	205718	12	0	13			
Mon Jul 25 22:37:56 2016	205724	11	0	13			
Mon Jul 25 22:37:56 2016	205730	11	0	13			
Mon Jul 25 22:37:56 2016	205736	12	0	13			
Mon Jul 25 22:37:56 2016	205742	11	0	13			
Mon Jul 25 22:37:56 2016	205748	11	0	13			
Mon Jul 25 22:37:56 2016	205754	11	0	13			
Mon Jul 25 22:37:56 2016	205760	12	0	13			
Mon Jul 25 22:37:56 2016	205766	12	0	13			
Mon Jul 25 22:37:56 2016	205772	11	0	13			
Mon Jul 25 22:37:56 2016	205778	12	0	13			
Mon Jul 25 22:37:56 2016	205784	12	0	13			
Mon Jul 25 22:37:56 2016	205790	12	0	13			
Mon Jul 25 22:37:56 2016	205796	11	0	13			
Mon Jul 25 22:37:56 2016	205802	11	0	13			
Mon Jul 25 22:37:56 2016	205808	12	0	13			
Mon Jul 25 22:37:56 2016	205814	11	0	13			
Mon Jul 25 22:37:56 2016	205820	12	0	13			
Mon Jul 25 22:37:56 2016	205826	11	0	13			
Mon Jul 25 22:37:56 2016	205832	11	0	13			
Mon Jul 25 22:37:56 2016	205838	12	0	13			
Mon Jul 25 22:37:56 2016	205844	12	0	13			
Mon Jul 25 22:37:56 2016	205850	12	0	13			
Mon Jul 25 22:37:56 2016	205856	13	0	13			
Mon Jul 25 22:37:56 2016	205862	12	0	13			
Mon Jul 25 22:37:56 2016	205868	11	0	13			
Mon Jul 25 22:37:56 2016	205874	11	0	13			
Mon Jul 25 22:37:56 2016	205880	12	0	13			
Mon Jul 25 22:37:56 2016	205886	11	0	13			
Mon Jul 25 22:37:56 2016	205892	11	0	13			
Mon Jul 25 22:37:56 2016	205898	12	0	13			
Mon Jul 25 22:37:56 2016	205904	12	0	13			
Mon Jul 25 22:37:56 2016	205910	12	0	13			
Mon Jul 25 22:37:56 2016	205916	12	0	13			
Mon Jul 25 22:37:56 2016	205922	12	0	13			
Mon Jul 25 22:37:56 2016	205928	12	0	13			
Mon Jul 25 22:37:56 2016	205934	13	0	13			
Mon Jul 25 22:37:56 2016	205940	12	0	13			
Mon Jul 25 22:37:56 2016	205946	11	0	13			
Mon Jul 25 22:37:56 2016	205952	13	0	13			
Mon Jul 25 22:37:56 2016	205958	11	0	13			
Mon Jul 25 22:37:56 2016	205964	12	0	13			
Mon Jul 25 22:37:56 2016	205970	11	0	13			
Mon Jul 25 22:37:56 2016	205976	11	0	13			
Mon Jul 25 22:37:56 2016	205982	11	0	13			
Mon Jul 25 22:37:56 2016	205988	12	0	13			
Mon Jul 25 22:37:56 2016	205994	12	0	13			
Mon Jul 25 22:37:56 2016	206000	12	0	13			
Mon Jul 25 22:37:56 2016	206006	11	0	13			
Mon Jul 25 22:37:56 2016	206012	12	0	13			
Mon Jul 25 22:37:56 2016	206018	12	0	13			
Mon Jul 25 22:37:56 2016	206024	12	0	13			
Mon Jul 25 22:37:56 2016	206030	12	0	13			
Mon Jul 25 22:37:56 2016	206036	12	0	13			
Mon Jul 25 22:37:56 2016	206042	12	0	13			
Mon Jul 25 22:37:56 2016	206048	11	0	13			
Mon Jul 25 22:37:56 2016	206054	12	0	13			
Mon Jul 25 22:37:56 2016	206060	11	0	13			
Mon Jul 25 22:37:56 2016	206066	12	0	13			
Mon Jul 25 22:37:56 2016	206072	11	0	13			
Mon Jul 25 22:37:56 2016	206078	12	0	13			
Mon Jul 25 22:37:56 2016	206084	11	0	13			
Mon Jul 25 22:37:56 2016	206090	13	0	13			
Mon Jul 25 22:37:56 2016	206096	12	0	13			
Mon Jul 25 22:37:56 2016	206102	11	0	13			
Mon Jul 25 22:37:56 2016	206108	12	0	13			
Mon Jul 25 22:37:56 2016	206114	13	0	13			
Mon Jul 25 22:37:56 2016	206120	12	0	13			
Mon Jul 25 22:37:56 2016	206126	11	0	13			
Mon Jul 25 22:37:56 2016	206132	11	0	13			
Mon Jul 25 22:37:56 2016	206138	12	0	13			
Mon Jul 25 22:37:56 2016	206144	12	0	13			
Mon Jul 25 22:37:56 2016	206150	11	0	13			
Mon Jul 25 22:37:56 2016	206156	12	0	13			
Mon Jul 25 22:37:56 2016	206162	11	0	13			
Mon Jul 25 22:37:56 2016	206168	11	0	13			
Mon Jul 25 22:37:56 2016	206174	11	0	13			
Mon Jul 25 22:37:56 2016	206180	12	0	13			
Mon Jul 25 22:37:56 2016	206186	12	0	13			
Mon Jul 25 22:37:56 2016	206192	11	0	13			
Mon Jul 25 22:37:56 2016	206198	12	0	13			
Mon Jul 25 22:37:56 2016	206204	11	0	13			
Mon Jul 25 22:37:56 2016	206210	12	0	13			
Mon Jul 25 22:37:57 2016	206216	12	0	13			
Mon Jul 25 22:37:57 2016	206222	11	0	13			
Mon Jul 25 22:37:57 2016	206228	12	0	13			
Mon Jul 25 22:37:57 2016	206234	11	0	13			
Mon Jul 25 22:37:57 2016	206240	11	0	13			
Mon Jul 25 22:37:57 2016	206246	12	0	13			
Mon Jul 25 22:37:57 2016	206252	12	0	13			
Mon Jul 25 22:37:57 2016	206258	12	0	13			
Mon Jul 25 22:37:57 2016	206264	12	0	13			
Mon Jul 25 22:37:57 2016	206270	12	0	13			
Mon Jul 25 22:37:57 2016	206276	12	0	13			
Mon Jul 25 22:37:57 2016	206282	11	0	13			
Mon Jul 25 22:37:57 2016	206288	13	0	13			
Mon Jul 25 22:37:57 2016	206294	12	0	13			
Mon Jul 25 22:37:57 2016	206300	12	0	13			
Mon Jul 25 22:37:57 2016	206306	11	0	13			
Mon Jul 25 22:37:57 2016	206312	12	0	13			
Mon Jul 25 22:37:57 2016	206318	12	0	13			
Mon Jul 25 22:37:57 2016	206324	12	0	13			
Mon Jul 25 22:37:57 2016	206330	12	0	13			
Mon Jul 25 22:37:57 2016	206336	12	0	13			
Mon Jul 25 22:37:57 2016	206342	11	0	13			
Mon Jul 25 22:37:57 2016	206348	11	0	13			
Mon Jul 25 22:37:57 2016	206354	12	0	13			
Mon Jul 25 22:37:57 2016	206360	12	0	13			
Mon Jul 25 22:37:57 2016	206366	12	0	13			
Mon Jul 25 22:37:57 2016	206372	12	0	13			
Mon Jul 25 22:37:57 2016	206378	13	0	13			
Mon Jul 25 22:37:57 2016	206384	13	0	13			
Mon Jul 25 22:37:57 2016	206390	11	0	13			
Mon Jul 25 22:37:57 2016	206396	12	0	13			
Mon Jul 25 22:37:57 2016	206402	11	0	13			
Mon Jul 25 22:37:57 2016	206408	12	0	13			
Mon Jul 25 22:37:57 2016	206414	12	0	13			
Mon Jul 25 22:37:57 2016	206420	11	0	13			
Mon Jul 25 22:37:57 2016	206426	12	0	13			
Mon Jul 25 22:37:57 2016	206432	12	0	13			
Mon Jul 25 22:37:57 2016	206438	11	0	13			
Mon Jul 25 22:37:57 2016	206444	12	0	13			
Mon Jul 25 22:37:57 2016	206450	11	0	13			
Mon Jul 25 22:37:57 2016	206456	11	0	13			
Mon Jul 25 22:37:57 2016	206462	11	0	13			
Mon Jul 25 22:37:57 2016	206468	12	0	13			
Mon Jul 25 22:37:57 2016	206474	12	0	13			
Mon Jul 25 22:37:57 2016	206480	12	0	13			
Mon Jul 25 22:37:57 2016	206486	12	0	13			
Mon Jul 25 22:37:57 2016	206492	12	0	13			
Mon Jul 25 22:37:57 2016	206498	11	0	13			
Mon Jul 25 22:37:57 2016	206504	12	0	13			
Mon Jul 25 22:37:57 2016	206510	11	0	13			
Mon Jul 25 22:37:57 2016	206516	12	0	13			
Mon Jul 25 22:37:57 2016	206522	12	0	13			
Mon Jul 25 22:37:57 2016	206528	13	0	13			
Mon Jul 25 22:37:57 2016	206534	12	0	13			
Mon Jul 25 22:37:57 2016	206540	11	0	13			
Mon Jul 25 22:37:57 2016	206546	11	0	13			
Mon Jul 25 22:37:57 2016	206552	11	0	13			
Mon Jul 25 22:37:57 2016	206558	12	0	13			
Mon Jul 25 22:37:57 2016	206564	13	0	13			
Mon Jul 25 22:37:57 2016	206570	12	0	13			
Mon Jul 25 22:37:57 2016	206576	12	0	13			
Mon Jul 25 22:37:57 2016	206582	12	0	13			
Mon Jul 25 22:37:57 2016	206588	11	0	13			
Mon Jul 25 22:37:57 2016	206594	12	0	13			
Mon Jul 25 22:37:57 2016	206600	12	0	13			
Mon Jul 25 22:37:57 2016	206606	11	0	13			
Mon Jul 25 22:37:57 2016	206612	11	0	13			
Mon Jul 25 22:37:57 2016	206618	13	0	13			
Mon Jul 25 22:37:57 2016	206624	13	0	13			
Mon Jul 25 22:37:57 2016	206630	12	0	13			
Mon Jul 25 22:37:57 2016	206636	12	0	13			
Mon Jul 25 22:37:57 2016	206642	13	0	13			
Mon Jul 25 22:37:57 2016	206648	12	0	13			
Mon Jul 25 22:37:57 2016	206654	12	0	13			
Mon Jul 25 22:37:57 2016	206660	12	0	13			
Mon Jul 25 22:37:57 2016	206666	12	0	13			
Mon Jul 25 22:37:57 2016	206672	11	0	13			
Mon Jul 25 22:37:57 2016	206678	12	0	13			
Mon Jul 25 22:37:57 2016	206684	12	0	13			
Mon Jul 25 22:37:57 2016	206690	12	0	13			
Mon Jul 25 22:37:57 2016	206696	11	0	13			
Mon Jul 25 22:37:57 2016	206702	12	0	13			
Mon Jul 25 22:37:57 2016	206708	14	0	13			
Mon Jul 25 22:37:57 2016	206714	13	0	13			
Mon Jul 25 22:37:57 2016	206720	13	0	13			
Mon Jul 25 22:37:57 2016	206726	12	0	13			
Mon Jul 25 22:37:57 2016	206732	13	0	13			
Mon Jul 25 22:37:57 2016	206738	12	0	13			
Mon Jul 25 22:37:57 2016	206744	12	0	13			
Mon Jul 25 22:37:57 2016	206750	12	0	13			
Mon Jul 25 22:37:57 2016	206756	11	0	13			
Mon Jul 25 22:37:57 2016	206762	11	0	13			
Mon Jul 25 22:37:57 2016	206768	11	0	13			
Mon Jul 25 22:37:57 2016	206774	11	0	13			
Mon Jul 25 22:37:57 2016	206780	12	0	13			
Mon Jul 25 22:37:57 2016	206786	12	0	13			
Mon Jul 25 22:37:57 2016	206792	11	0	13			
Mon Jul 25 22:37:57 2016	206798	12	0	13			
Mon Jul 25 22:37:57 2016	206804	11	0	13			
Mon Jul 25 22:37:57 2016	206810	12	0	13			
Mon Jul 25 22:37:57 2016	206816	12	0	13			
Mon Jul 25 22:37:57 2016	206822	11	0	13			
Mon Jul 25 22:37:57 2016	206828	12	0	13			
Mon Jul 25 22:37:57 2016	206834	12	0	13			
Mon Jul 25 22:37:57 2016	206840	11	0	13			
Mon Jul 25 22:37:57 2016	206846	12	0	13			
Mon Jul 25 22:37:57 2016	206852	12	0	13			
Mon Jul 25 22:37:57 2016	206858	12	0	13			
Mon Jul 25 22:37:57 2016	206864	12	0	13			
Mon Jul 25 22:37:57 2016	206870	12	0	13			
Mon Jul 25 22:37:57 2016	206876	12	0	13			
Mon Jul 25 22:37:57 2016	206882	11	0	13			
Mon Jul 25 22:37:57 2016	206888	11	0	13			
Mon Jul 25 22:37:57 2016	206894	12	0	13			
Mon Jul 25 22:37:57 2016	206900	11	0	13			
Mon Jul 25 22:37:57 2016	206906	12	0	13			
Mon Jul 25 22:37:57 2016	206912	11	0	13			
Mon Jul 25 22:37:57 2016	206918	11	0	13			
Mon Jul 25 22:37:57 2016	206924	11	0	13			
Mon Jul 25 22:37:57 2016	206930	11	0	13			
Mon Jul 25 22:37:57 2016	206936	11	0	13			
Mon Jul 25 22:37:57 2016	206942	12	0	13			
Mon Jul 25 22:37:57 2016	206948	11	0	13			
Mon Jul 25 22:37:57 2016	206954	12	0	13			
Mon Jul 25 22:37:57 2016	206960	11	0	13			
Mon Jul 25 22:37:57 2016	206966	12	0	13			
Mon Jul 25 22:37:57 2016	206972	11	0	13			
Mon Jul 25 22:37:57 2016	206978	13	0	13			
Mon Jul 25 22:37:57 2016	206984	12	0	13			
Mon Jul 25 22:37:57 2016	206990	12	0	13			
Mon Jul 25 22:37:57 2016	206996	12	0	13			
Mon Jul 25 22:37:57 2016	207002	11	0	13			
